I,Q,I_dpd,Q_dpd
-0.41331724,0.219996633,-0.3550844,0.15919904
-0.423364199,0.309617134,-0.35076284,0.24962778
-0.361010169,0.262656576,-0.27935103,0.22289048
-0.283519429,0.107138035,-0.1977106,0.1026164
-0.237836726,-0.083200297,-0.15490901,-0.049463227
-0.236760943,-0.225970342,-0.15606627,-0.16785409
-0.254530992,-0.268921103,-0.18419367,-0.20811993
-0.243993418,-0.210952248,-0.19442701,-0.16055751
-0.166308117,-0.095989663,-0.14707479,-0.063381776
-0.017364719,0.01494007,-0.042830624,0.036797255
0.163683778,0.076875941,0.10627504,0.08067076
0.309505299,0.081023517,0.22989774,0.08867094
0.356836369,0.051885524,0.279591,0.050247207
0.280051227,0.02509499,0.22305176,0.013339579
0.108549227,0.020604971,0.09046252,-0.0036763474
-0.082298548,0.028079115,-0.06604887,0.0037134886
-0.204045609,0.013596745,-0.15619561,-0.009088129
-0.19709997,-0.056309975,-0.14694816,-0.048267208
-0.061490292,-0.188085553,-0.035833642,-0.1250098
0.139302151,-0.349006619,0.12667161,-0.246629
0.30477543,-0.478488097,0.25159,-0.35149395
0.342831581,-0.518223622,0.26416543,-0.40124542
0.213280267,-0.444990388,0.1498837,-0.36725032
-0.051286315,-0.287281767,-0.054616474,-0.26167086
-0.357721075,-0.115037943,-0.30284992,-0.1354191
-0.592598846,-0.006399528,-0.49454892,-0.024322242
-0.672095147,-0.008514905,-0.54901797,-0.0013069063
-0.5782795,-0.113507,-0.4591766,-0.06772252
-0.364950002,-0.263128081,-0.27481884,-0.1739167
-0.130552828,-0.38025233,-0.090021215,-0.25623542
0.028664982,-0.410513761,0.028657481,-0.2861643
0.062856987,-0.351374067,0.042691424,-0.250852
-0.010739248,-0.252305629,-0.020242214,-0.18794325
-0.119954309,-0.18540114,-0.10428264,-0.15318307
-0.176078987,-0.202175409,-0.14425007,-0.16329631
-0.119374309,-0.300529113,-0.090150125,-0.22450507
0.050525064,-0.421033865,0.044516377,-0.30754524
0.27383011,-0.476144515,0.21440497,-0.35027507
0.459333556,-0.397869743,0.34750524,-0.2979477
0.528238562,-0.178641343,0.38861257,-0.14124012
0.451600101,0.117305597,0.31874293,0.07510422
0.263405673,0.379819183,0.16965033,0.26508355
0.043476713,0.504214765,0.01383917,0.36121774
-0.120916722,0.442544676,-0.091603585,0.32101595
-0.175771116,0.22846957,-0.10794289,0.16503473
-0.123788784,-0.037486167,-0.05421082,-0.023708478
-0.019769218,-0.235404023,0.017746814,-0.16570033
0.059041402,-0.282579205,0.06649514,-0.20893306
0.052708662,-0.171092547,0.031719018,-0.1232607
-0.050860233,0.03195359,-0.07171134,0.0327992
-0.20898717,0.220706079,-0.18833184,0.15698285
-0.343665978,0.304107404,-0.28543934,0.22401293
-0.377702478,0.249295861,-0.29570994,0.19366853
-0.270499266,0.093484827,-0.19073427,0.086425215
-0.037319052,-0.08021684,-0.0076653883,-0.031725414
0.255889745,-0.18893703,0.21751618,-0.11971363
0.518714228,-0.193272974,0.41551045,-0.12316806
0.671214023,-0.115262736,0.5259283,-0.07627089
0.672547072,-0.022753166,0.5273902,-0.025601342
0.532425057,0.010301414,0.41274962,-0.015625387
0.302940291,-0.054212264,0.23380882,-0.07435749
0.056642051,-0.196667435,0.06375068,-0.18524039
-0.138718734,-0.348959208,-0.08814221,-0.31082398
-0.239052882,-0.429430272,-0.1825113,-0.35665643
-0.231368539,-0.384776085,-0.18755889,-0.3048938
-0.13048193,-0.21720944,-0.12487172,-0.15843213
0.030420616,0.016540591,-0.008702934,0.040568292
0.210196438,0.232955899,0.13099584,0.19977765
0.368052871,0.361273147,0.2668084,0.30416733
0.469496655,0.374725888,0.36789495,0.30623513
0.491273641,0.298664839,0.40016133,0.233914
0.426166649,0.193230635,0.35269457,0.1390493
0.286658071,0.121103658,0.24058285,0.07315877
0.10488393,0.117457361,0.093556345,0.061004117
-0.07349057,0.176656072,-0.05645802,0.10366136
-0.201517277,0.260491175,-0.15982193,0.17840098
-0.246028206,0.321436015,-0.19891974,0.23950364
-0.199782301,0.327497543,-0.15528533,0.25914526
-0.085104661,0.275937364,-0.057357244,0.22817515
0.053509227,0.190350743,0.056666337,0.16822349
0.165618371,0.1048997,0.14531457,0.10436091
0.213550407,0.045750334,0.18047597,0.04611996
0.185847508,0.01992928,0.15784667,0.015041679
0.099825178,0.016431822,0.08954048,0.0037322715
-0.007593294,0.017009462,-0.014913037,0.004356019
-0.096417757,0.008956865,-0.076619424,-0.01243151
-0.140021217,-0.007944626,-0.109755404,-0.018517375
-0.134336968,-0.023763412,-0.1045393,-0.020366319
-0.096316789,-0.027455581,-0.076099105,-0.015362732
-0.053214806,-0.016071711,-0.044825427,-0.0038695186
-0.028355968,0.002077286,-0.028330155,0.011003211
-0.030292588,0.012345385,-0.029975668,0.015858978
-0.050205862,0.003523261,-0.042308085,0.004072465
-0.068206165,-0.023942787,-0.053797282,-0.020051159
-0.064917777,-0.056808384,-0.04811813,-0.04425101
-0.032406607,-0.076152958,-0.022396259,-0.05553468
0.194817482,0.137869579,0.11979361,0.12317738
0.219560059,0.107577563,0.1583232,0.09633908
0.213483551,0.037206992,0.16700824,0.03237693
0.171686766,-0.047764484,0.1414271,-0.04408405
0.104682764,-0.121702224,0.09274712,-0.10414691
0.036283109,-0.169419278,0.036982726,-0.14084306
-0.005404416,-0.189689355,-0.0005716309,-0.15398097
-0.00046533,-0.191200051,-0.0011619404,-0.14716999
0.052460671,-0.184471247,0.03635556,-0.13355556
0.133183824,-0.174895629,0.097114876,-0.12236891
0.206528471,-0.160710446,0.15381855,-0.113247365
0.236262938,-0.136404047,0.17559385,-0.10116378
0.200561547,-0.098783164,0.14616798,-0.08065892
0.102116383,-0.051495258,0.070644565,-0.051905755
-0.031815596,-0.004904704,-0.035952605,-0.019809447
-0.159706204,0.028876286,-0.1307692,0.0035934523
-0.242035779,0.042996501,-0.19111398,0.017382964
-0.256565844,0.040703225,-0.20194343,0.027145565
-0.206176256,0.034787936,-0.16155279,0.03297475
-0.116264163,0.041297947,-0.09265623,0.04598631
-0.023304473,0.070411062,-0.024996541,0.060690567
0.040202614,0.119232667,0.025197592,0.10093261
0.05807798,0.170708193,0.03495123,0.13677314
0.035477551,0.200024576,0.022717446,0.15095015
-0.004627617,0.186130445,-0.0008830875,0.13475335
-0.031265238,0.123174909,-0.014848053,0.08348119
-0.017340065,0.026205129,-0.0022284314,0.0107666105
0.050643156,-0.072267395,0.058917332,-0.05888083
0.167700431,-0.134161659,0.1264585,-0.08843291
0.311023183,-0.131492215,0.24164581,-0.08832868
0.445338617,-0.059022938,0.343798,-0.03620059
0.531454372,0.061959458,0.40644607,0.05034937
0.536311242,0.190974799,0.4097471,0.1424355
0.442728393,0.284162585,0.33785626,0.20583345
0.256659592,0.312073306,0.19531873,0.21796925
0.009489509,0.271804838,0.011243556,0.174161
-0.246652779,0.188100938,-0.17881766,0.1110021
-0.450913449,0.102759201,-0.3425352,0.054833546
-0.55072861,0.056844713,-0.42881894,0.03697847
-0.518825467,0.073447813,-0.41064397,0.065030366
-0.36398778,0.148533903,-0.29096237,0.13556881
-0.130658229,0.253819375,-0.1146489,0.22738887
0.113798155,0.350165235,0.078396425,0.31331658
0.300485777,0.40519661,0.23052734,0.35322112
0.381501342,0.406970592,0.3049155,0.33599603
0.345132063,0.36744934,0.28245237,0.28670424
0.217907227,0.314419355,0.18377076,0.23005457
0.052877001,0.276036559,0.053964235,0.18747713
-0.091004452,0.265719691,-0.059810676,0.17754327
-0.170143052,0.274929507,-0.12521419,0.19330676
-0.170167684,0.277506861,-0.12721735,0.20835255
-0.107869692,0.243540971,-0.07558904,0.19271778
-0.021788291,0.155967897,-0.0030079037,0.12864351
0.043685305,0.021609452,0.057394505,0.03889984
0.054067326,-0.129073657,0.071262464,-0.08689647
-0.005015618,-0.253831777,0.016643852,-0.19878314
-0.125494176,-0.31675684,-0.08637508,-0.25926504
-0.281442711,-0.304245702,-0.21924344,-0.25592142
-0.437670929,-0.231266202,-0.3552013,-0.19753708
-0.559210716,-0.134917333,-0.46098822,-0.113380365
-0.619563172,-0.058216385,-0.51199657,-0.041003883
-0.60664471,-0.031558859,-0.49685907,-0.009725481
-0.525792916,-0.060262649,-0.42134777,-0.02676192
-0.399027969,-0.123648612,-0.3103054,-0.07310208
-0.259765993,-0.185723497,-0.1961948,-0.11764818
-0.143129066,-0.212309005,-0.10597248,-0.13830215
-0.073968989,-0.186801455,-0.057282858,-0.124813125
-0.056802197,-0.11772602,-0.05177375,-0.080478735
-0.072557866,-0.035192824,-0.07218782,-0.02693475
-0.085262542,0.021714473,-0.08163,0.021626204
-0.05768739,0.020939068,-0.053235658,0.024519935
0.02975264,-0.0497567,0.031869717,-0.033231415
0.165426339,-0.177921675,0.13247491,-0.12041166
0.305815346,-0.330662987,0.25052628,-0.2403911
0.390218919,-0.465729407,0.31626758,-0.35841334
0.36610073,-0.545074984,0.28654253,-0.44284636
0.214468672,-0.546355178,0.15609834,-0.46332157
-0.036659266,-0.469109344,-0.042225756,-0.41269594
-0.318237592,-0.334337936,-0.26916924,-0.3060315
-0.544635625,-0.178032275,-0.45969695,-0.16344988
-0.646815734,-0.040592779,-0.544402,-0.032816276
-0.599887651,0.045044156,-0.5008839,0.05159132
-0.432663465,0.063319273,-0.35057896,0.075388566
-0.214773881,0.020909411,-0.16615197,0.051177815
-0.027121997,-0.055533106,-0.016410798,-0.008712947
0.070973362,-0.1287971,0.065837376,-0.07739241
0.063361201,-0.165071201,0.054474376,-0.11142014
-0.02151587,-0.147536472,-0.018832691,-0.11103203
-0.128474495,-0.083977889,-0.10908402,-0.08289701
-0.202888857,-0.004489645,-0.17248198,-0.01667025
-0.213852693,0.050805443,-0.17757156,0.035866573
-0.162754686,0.049554806,-0.1310991,0.04562159
-0.074959403,-0.017084443,-0.056149885,0.0018192008
0.018942416,-0.128227813,0.021798886,-0.0843766
0.101013765,-0.240285307,0.09196489,-0.1739967
0.173131211,-0.304982164,0.13621858,-0.22305433
0.250263563,-0.290698427,0.1875529,-0.21608561
0.34482401,-0.197297549,0.25354883,-0.14809906
0.452116238,-0.057114589,0.3347983,-0.042715423
0.546190896,0.078969066,0.41048083,0.060016245
0.589431099,0.164298883,0.45397338,0.122924924
0.551262491,0.177495591,0.4326244,0.12627447
0.425930836,0.131712856,0.33716395,0.08189331
0.239333322,0.067517829,0.1941517,0.025006115
0.0404509,0.032697946,0.043951496,-0.008465707
-0.118966553,0.058720656,-0.0922276,0.0171365
-0.206510088,0.145280021,-0.16238153,0.093245625
-0.221942847,0.260417605,-0.18398383,0.19525711
-0.194340417,0.356016574,-0.16207951,0.28209174
-0.165113991,0.390875451,-0.13060361,0.31388855
-0.165620298,0.349897381,-0.11887094,0.27867198
-0.200667487,0.250033334,-0.13526368,0.1955118
-0.246058306,0.13040687,-0.16655248,0.100562334
-0.261130745,0.032047433,-0.18191472,0.026178852
-0.209820907,-0.022211151,-0.14853927,-0.0077825338
-0.079823645,-0.037433799,-0.055884287,-0.0062332675
0.109237122,-0.041198772,0.07935988,-0.0035475343
0.312057973,-0.066288615,0.24396911,-0.019291371
0.474842344,-0.130732442,0.3765202,-0.077119984
0.555238856,-0.22573592,0.4474903,-0.16826978
0.536422471,-0.317878247,0.4315802,-0.25943947
0.430301164,-0.364592303,0.3388996,-0.31100243
0.270212108,-0.335179101,0.20254788,-0.29301372
0.097807753,-0.226854235,0.061824087,-0.20393027
-0.049781505,-0.067875294,-0.059935145,-0.08664467
-0.148089674,0.093764564,-0.13616407,0.053483054
-0.187577966,0.21058976,-0.16469246,0.15609841
-0.171607467,0.255256452,-0.14287204,0.198812
-0.112684481,0.230617427,-0.087395884,0.18391745
-0.028721454,0.166196483,-0.015149213,0.13419005
0.060431997,0.103495808,0.05834776,0.09369367
0.136746155,0.077426799,0.11378661,0.07463056
0.188138327,0.102256389,0.14943303,0.08730607
0.211792358,0.167635294,0.16495313,0.1341663
0.214669352,0.245254751,0.16334581,0.19313388
0.209839455,0.302043255,0.15979311,0.2377247
0.209359398,0.313630108,0.16428229,0.24740519
0.216831692,0.272679841,0.17734706,0.21587421
0.223857322,0.189715012,0.18989012,0.15029944
0.213255175,0.087439009,0.18599272,0.06694813
0.168486451,-0.008221003,0.15119365,-0.013955057
0.084920753,-0.076744997,0.08322431,-0.07051173
-0.023333374,-0.108759512,-0.008332521,-0.10000601
-0.125878963,-0.107841497,-0.097199015,-0.10505493
-0.188154944,-0.088534022,-0.15183434,-0.08102033
-0.188283058,-0.071345541,-0.15194482,-0.05794341
-0.130348634,-0.075846218,-0.10547873,-0.051465403
-0.046582086,-0.113412339,-0.035181247,-0.07394236
0.014216392,-0.181722753,0.018279787,-0.12932713
0.007888698,-0.263321849,0.015566837,-0.19787294
-0.083619542,-0.329820634,-0.05731047,-0.26191622
-0.240847879,-0.351399502,-0.18587857,-0.29399514
-0.411595993,-0.308770089,-0.33173758,-0.26398486
-0.530640364,-0.20287691,-0.4385137,-0.17259198
-0.546115858,-0.057631198,-0.45898974,-0.045635663
-0.441057716,0.086644823,-0.3727501,0.08048643
-0.240759161,0.187392482,-0.20510072,0.17241634
-0.003055357,0.216154513,-0.012139246,0.20182289
0.203780846,0.170037431,0.16226295,0.17251785
0.325765344,0.072955403,0.26615328,0.080640465
0.340426379,-0.034256433,0.2845491,-0.019623473
0.260567289,-0.110636679,0.21770287,-0.09259806
0.124941074,-0.131286128,0.104645826,-0.11719011
-0.018474089,-0.09571919,-0.012998059,-0.09848008
-0.128931673,-0.024958301,-0.108812205,-0.04434403
-0.183189127,0.050587247,-0.15572569,0.029275864
-0.177644938,0.106068993,-0.14617729,0.08096123
-0.124202272,0.132555151,-0.10224786,0.10771379
-0.043537278,0.138131837,-0.038449615,0.11187519
0.04112171,0.140101777,0.029466238,0.118517205
0.108515377,0.153211716,0.08162569,0.13140173
0.142632175,0.180578831,0.108940616,0.14717235
0.135491821,0.212069285,0.10570834,0.1658165
0.089218371,0.230498347,0.071871944,0.17401941
0.016077787,0.22167431,0.018230528,0.1602787
-0.064863386,0.182401098,-0.040176935,0.12486598
-0.134309203,0.122051762,-0.09117081,0.07933052
-0.18017858,0.057241786,-0.12759545,0.03525813
-0.202197872,0.003131548,-0.14676672,0.00050468
-0.210662197,-0.033351284,-0.15603146,-0.023464352
-0.219272239,-0.054524461,-0.16585174,-0.03854821
-0.235534314,-0.067072124,-0.18127447,-0.048557624
-0.254299857,-0.074862573,-0.19804737,-0.054829314
-0.259008553,-0.074497294,-0.20360872,-0.05337578
-0.231181759,-0.056894141,-0.18409446,-0.036588907
-0.163677541,-0.014308534,-0.1344738,0.0016397014
-0.070080808,0.051513639,-0.06631098,0.05656658
0.016449083,0.125561548,-2.2351742e-07,0.10568532
0.05646501,0.183488564,0.032252524,0.15283822
0.024407153,0.202131245,0.013117727,0.15328015
-0.074453304,0.171363796,-0.052139133,0.11695948
-0.200284128,0.100698243,-0.143323,0.059992492
-0.292443624,0.016480245,-0.21571764,0.00021342933
-0.296182736,-0.049464856,-0.22050917,-0.03884557
-0.190337017,-0.074086131,-0.14256501,-0.042515256
-0.002125398,-0.052808159,-0.006375447,-0.016226485
0.199705811,0.000422367,0.14935732,0.026743874
0.332079617,0.062537892,0.24579144,0.066505
0.333630508,0.114686355,0.2502646,0.09574355
0.193018296,0.151752311,0.14439082,0.10666832
-0.044181833,0.18253868,-0.037072375,0.11036506
-0.293965471,0.22062011,-0.22980836,0.14097919
-0.469727476,0.271586751,-0.3770809,0.19093208
-0.519053282,0.324905129,-0.41781804,0.25468153
-0.444559766,0.356280109,-0.35252047,0.2959559
-0.299468796,0.340327094,-0.22721079,0.29067802
-0.160601467,0.266932536,-0.10890458,0.23198779
-0.092009305,0.151682161,-0.048600756,0.13312146
-0.116428486,0.033193014,-0.0665526,0.033410877
-0.207402427,-0.042919027,-0.14278325,-0.038897112
-0.304640944,-0.046021982,-0.23068956,-0.04530894
-0.344166941,0.023131102,-0.27531594,0.016974524
-0.288379695,0.131053876,-0.23743877,0.113773346
-0.142165,0.227175076,-0.12501991,0.19851471
0.051340824,0.269262671,0.030055128,0.2419232
0.231803925,0.24558095,0.17955019,0.22612752
0.348585514,0.181678446,0.2800253,0.16163991
0.380843196,0.127291079,0.31045556,0.10451402
0.342577422,0.129310551,0.2760804,0.09450407
0.272057519,0.204588049,0.21155918,0.14631723
0.212106013,0.327169379,0.15602812,0.24172713
0.19092868,0.437627911,0.14049503,0.3358612
0.211622111,0.470850412,0.16630146,0.36985546
0.25362488,0.388779939,0.21208793,0.30991238
0.283948896,0.201487542,0.24920031,0.16156198
0.272502905,-0.034617668,0.24747893,-0.031022422
0.205246746,-0.241247178,0.1955182,-0.19363081
0.090746018,-0.353645213,0.09233684,-0.29038048
-0.041491082,-0.349555635,-0.02698394,-0.29329544
-0.150003297,-0.257503775,-0.12518191,-0.21948162
-0.195103665,-0.140576852,-0.1703555,-0.12072808
-0.153691535,-0.064214437,-0.1387485,-0.04750117
-0.030798208,-0.064407099,-0.035457604,-0.03163346
0.136601075,-0.132133902,0.101579234,-0.081196584
0.286797158,-0.221250855,0.23158336,-0.15041581
0.351801055,-0.274942066,0.27511036,-0.20215929
0.282675494,-0.256562313,0.21287876,-0.2067566
0.072964858,-0.168946528,0.048948273,-0.15360789
-0.230301721,-0.052731953,-0.18787017,-0.08492957
-0.53570197,0.034667449,-0.439951,-0.0031874478
-0.73685962,0.047977167,-0.59577817,0.02986683
-0.753127307,-0.02408949,-0.6078345,-0.0009478852
-0.565460855,-0.154639173,-0.44375157,-0.092212215
-0.230923865,-0.293044106,-0.17027286,-0.1817587
0.133377752,-0.389445463,0.11129146,-0.25091344
0.393308211,-0.416240367,0.3193285,-0.2780507
0.45131485,-0.376144076,0.34708875,-0.27178666
0.287909462,-0.294400501,0.2077119,-0.23853795
-0.028000493,-0.201387666,-0.02685818,-0.1932298
-0.366037463,-0.116453328,-0.29856923,-0.14110783
-0.58806166,-0.04201526,-0.48502612,-0.054243598
-0.605658758,0.029878444,-0.4999929,0.025911614
-0.416112068,0.10407633,-0.34234154,0.10215989
-0.100975301,0.171611021,-0.09626747,0.17003821
0.211702082,0.209585452,0.1570151,0.20630802
0.403927627,0.192829608,0.31705207,0.18639068
0.417290686,0.110927831,0.33977297,0.09852812
0.273586464,-0.01978394,0.23131135,-0.02484066
0.058736089,-0.157608176,0.07245025,-0.14076558
-0.120538184,-0.251488043,-0.07481817,-0.22967899
-0.185739387,-0.264514859,-0.14437333,-0.2228289
-0.118496078,-0.192980667,-0.10182182,-0.14666879
0.03784097,-0.070509377,0.0072060227,-0.0358069
0.204758202,0.045927977,0.14223912,0.057670012
0.307981186,0.102004718,0.22408816,0.09340072
0.309750739,0.071519687,0.23770815,0.06146863
0.219577193,-0.031208355,0.17750132,-0.031466156
0.081298647,-0.158206727,0.08356729,-0.13611482
-0.053615451,-0.25057819,-0.024238698,-0.21875258
-0.150819573,-0.265902876,-0.11373653,-0.22740468
-0.203314216,-0.197077036,-0.1654729,-0.16725019
-0.224123638,-0.073980024,-0.19162533,-0.06623457
-0.228749428,0.051890702,-0.19669965,0.038777858
-0.219999979,0.131411098,-0.18430242,0.10642439
-0.185327267,0.13844437,-0.14772117,0.11624311
-0.10835991,0.077727156,-0.07971913,0.07328671
0.012986387,-0.022159692,0.029729608,-0.009301618
0.154122469,-0.125264278,0.12185411,-0.0777947
0.266706036,-0.204597984,0.21321961,-0.14237724
0.297800369,-0.250098631,0.2355251,-0.18671718
0.216484879,-0.265656611,0.16768262,-0.2128675
0.033875897,-0.259180864,0.028902274,-0.22240123
-0.19515593,-0.233358172,-0.15194857,-0.2204477
-0.391398428,-0.183611834,-0.31815082,-0.1728657
-0.483843458,-0.104658496,-0.39725214,-0.09518496
-0.440325014,-0.001121379,-0.36538568,0.0015148744
-0.281691022,0.105537873,-0.23679444,0.09961507
-0.072745133,0.179967292,-0.072270386,0.16434105
0.105701066,0.186407934,0.079275765,0.17733641
0.19054524,0.106883572,0.15573144,0.1095345
0.160600824,-0.045448938,0.1459327,-0.029340245
0.041260377,-0.225985625,0.06444469,-0.1780721
-0.110737466,-0.373591492,-0.06286494,-0.3116929
-0.233702792,-0.435242254,-0.17533943,-0.35964942
-0.285701205,-0.389470012,-0.23002335,-0.31473023
-0.25712408,-0.257464157,-0.22003451,-0.20062959
-0.167726306,-0.095953647,-0.15847814,-0.06662734
-0.052416458,0.025694206,-0.0696015,0.0393873
0.055503612,0.054381989,0.027998049,0.06210655
0.135560004,-0.024425659,0.10841672,0.004134096
0.18223698,-0.180682063,0.15938202,-0.12793198
0.199908755,-0.35236682,0.17733093,-0.26835698
0.195727364,-0.470923881,0.16498908,-0.3721788
